id,name,slug,longitude,latitude,country,info:fr
7646,Heppenheim (Bergstr),heppenheim-bergstr,8.633213,49.641535,DE,
7647,Horrem,horrem,6.713494,50.91625,DE,
7648,Homburg (Saar) Hbf,homburg-saar-hbf,7.337031,49.328081,DE,Gare centrale
7649,Hausach,hausach,8.181666,48.284928,DE,
7650,Haslach,haslach,8.087972,48.280037,DE,
7651,Ingelheim,ingelheim,8.053175,49.976176,DE,
7652,Immendingen,immendingen,8.729532,47.936002,DE,
7653,Immenstadt,immenstadt,10.214002,47.559201,DE,
7654,Idar-Oberstein,idar-oberstein,7.321228,49.699371,DE,
7655,Köln/Bonn Flughafen,koln-bonn-flughafen,7.119303,50.8789,DE,Aéroport
7656,Kempten (Allgäu) Hbf,kempten-allgau-hbf,10.317611,47.711748,DE,Gare centrale
7657,Kaufbeuren,kaufbeuren,10.629492,47.875433,DE,
7658,Karlsruhe-Durlach,karlsruhe-durlach,8.462364,49.001961,DE,
7659,Kehl,kehl,,,DE,
7660,Krefeld,krefeld,,,DE,
7661,Krefeld Hbf,krefeld-hbf,6.570224,51.325772,DE,Gare centrale
7662,Kirchhain (Bz Kassel),kirchhain-bz-kassel,8.921398,50.823778,DE,
7663,Kiel Hbf,kiel-hbf,10.131975,54.314982,DE,Gare centrale
7664,Kirchenlaibach,kirchenlaibach,11.776327,49.869906,DE,
7665,Karlsruhe,karlsruhe,,,DE,
7666,Karlsruhe Hbf,karlsruhe-hbf,8.401848077774048,48.993509649554724,DE,Gare centrale
7667,Kaiserslautern Hbf,kaiserslautern-hbf,7.768711,49.43614,DE,Gare centrale
7668,Kornwestheim Pbf,kornwestheim-pbf,9.179964,48.862215,DE,
7669,Konstanz-Petershausen,konstanz-petershausen,9.171514,47.674839,DE,
7670,Kreiensen,kreiensen,9.967796,51.851425,DE,
7671,Kassel Hbf,kassel-hbf,9.489498,51.318257,DE,Gare centrale
7672,Karlstadt (Main),karlstadt-main,9.768146,49.962899,DE,
7673,Konstanz,konstanz,,,DE,
7674,Konstanz,konstanz,9.177312,47.658757,DE,Constance
7675,Kitzingen,kitzingen,10.155212,49.732497,DE,
7676,Lübeck Hbf,lubeck-hbf,10.670348,53.867768,DE,Gare centrale
7677,Lubeck,lubeck,,,DE,
7678,Leipzig Hbf,leipzig-hbf,12.383333,51.346546,DE,Gare centrale
7679,Lindau Hbf,lindau-hbf,9.680303,47.544738,DE,Gare centrale
7680,Leverkusen,leverkusen,,,DE,
7681,München Flughafen Terminal,munchen-flughafen-terminal,11.785972,48.353731,DE,Aéroport
7682,Marktredwitz,marktredwitz,12.08258,50.0046,DE,
7683,München Ost,munchen-ost,11.604975,48.127437,DE,Munich
7684,München-Pasing,munchen-pasing,11.461489,48.149892,DE,
7685,Mittenwald,mittenwald,,,DE,
7686,München,munchen,,,DE,
7687,Münster (Westf) Hbf,munster-westf-hbf,7.635716,51.956563,DE,Gare centrale
7688,Neuburg (Donau),neuburg-donau,11.178373,48.727215,DE,
7689,Neu Isenburg,neu-isenburg,8.66561,50.053052,DE,
7690,Neuenmarkt-Wirsberg,neuenmarkt-wirsberg,11.581306,50.093746,DE,
7691,Nürnberg Hbf,nurnberg-hbf,11.082989,49.445615,DE,Nuremberg Gare centrale
7692,Fribourg-en-Brisgau,fribourg-en-brisgau,,,DE,
7693,Oschatz,oschatz,13.105742,51.311739,DE,
7694,Pfronten,pfronten,,,DE,
7695,Pforzheim,pforzheim,,,DE,
7696,Puttgarden,puttgarden,,,DE,
7697,Puttgarden,puttgarden,11.227832,54.500941,DE,
7698,Pegnitz,pegnitz,11.547542,49.75834,DE,
7699,Mayen Ost,mayen-ost,7.238968,50.329263,DE,
7700,Ulm Hbf,ulm-hbf,9.982224,48.399432,DE,Gare centrale
7701,Würzburg Hbf,wurzburg-hbf,9.935777,49.801794,DE,Gare centrale
7702,Radolfzell,radolfzell,8.968987,47.735875,DE,
7703,Rastatt,rastatt,8.215745,48.860579,DE,
7704,Bad-Reichenhall,bad-reichenhall,,,DE,
7705,Remscheid,remscheid,,,DE,
7706,Ribnitz-Damgarten West,ribnitz-damgarten-west,12.436962,54.239175,DE,
7707,Salzgitter,salzgitter,10.390649,52.106134,DE,
7708,Saarbrücken Hbf,saarbrucken-hbf,6.990984678268433,49.24115221039208,DE,Sarrebruck Gare centrale
7709,Schirnding,schirnding,12.228745,50.077296,DE,
7710,Stuttgart Hbf,stuttgart-hbf,9.181636,48.784081,DE,Gare centrale
7711,Solingen,solingen,,,DE,
7712,Schnabelwaid,schnabelwaid,11.595662,49.810451,DE,
7713,Sulzbach rosenberg,sulzbach-rosenberg,,,DE,
7714,Stuttgart,stuttgart,,,DE,
7715,Schweinfurt,schweinfurt,,,DE,
7716,Tantow,tantow,14.347925,53.269275,DE,
7717,Unna,unna,7.693381,51.538906,DE,
7718,Wiesbaden Hbf,wiesbaden-hbf,8.243728,50.070788,DE,Gare centrale
7719,Velgast,velgast,12.803138,54.277317,DE,
7720,Berlin Wannsee,berlin-wannsee,13.179336,52.421053,DE,
7721,Wiesbaden,wiesbaden,,,DE,
7722,Potsdam,potsdam,,,DE,
7723,Potsdam stadt,potsdam-stadt,,,DE,
7724,Potsdam Hbf,potsdam-hbf,13.066782,52.391703,DE,Gare centrale
7725,Arenshausen,arenshausen,9.968641,51.375167,DE,
7726,Baden-Baden,baden-baden,8.190467,48.790085,DE,
7727,Fulda,fulda,9.68398,50.554722,DE,
7728,Garmisch-Partenkirchen,garmisch-partenkirchen,11.097012,47.49145,DE,
7729,Hagen Hbf,hagen-hbf,7.460246,51.362744,DE,Gare centrale
7730,Frankfurt (Oder),frankfurt-oder,14.546506,52.336159,DE,Francfort-sur-l’Oder
7731,Gera Hbf,gera-hbf,12.077088,50.883421,DE,Gare centrale
7732,Görlitz,gorlitz,14.979076,51.146769,DE,
7733,Gutenfürst,gutenfurst,11.96075,50.41912,DE,
7734,Gotha,gotha,10.712849,50.939029,DE,
7735,Gerstungen,gerstungen,10.065041,50.964666,DE,
7736,Halle (Saale) Hbf,halle-saale-hbf,11.987088,51.477509,DE,Gare centrale
7737,Zittau,zittau,14.8058,50.904348,DE,
7738,Jena Saalbf,jena-saalbf,11.593918,50.937096,DE,
7739,Ludwigslust,ludwigslust,11.494488,53.334672,DE,
7740,Magdeburg Hbf,magdeburg-hbf,11.62689,52.130351,DE,Gare centrale
7741,Hamm (Westf),hamm-westf,7.807823,51.678077,DE,
7742,Koblenz Hbf,koblenz-hbf,7.588648,50.35108,DE,Coblence Gare centrale
7743,Ludwigshafen (Rh) Hbf,ludwigshafen-rh-hbf,8.4334,49.477985,DE,Gare centrale
7744,Minden (Westf),minden-westf,8.934729,52.290134,DE,
7745,Mülheim (Ruhr) Hbf,mulheim-ruhr-hbf,6.88668,51.431323,DE,Gare centrale
7746,Offenburg,offenburg,7.946724,48.476479,DE,Offenbourg
7747,,,,,DE,
7748,Villingen (Schwarzw),villingen-schwarzw,8.465258,48.058022,DE,
7749,Rostock Hbf,rostock-hbf,12.131706,54.078323,DE,Gare centrale
7750,Riesa,riesa,13.287396,51.309726,DE,
7751,Sassnitz,sassnitz,13.637912,54.516286,DE,
7752,Stendal,stendal,11.854407,52.594725,DE,
7753,Schwerin Hbf,schwerin-hbf,11.407553,53.63466,DE,Gare centrale
7754,Dessau Hbf,dessau-hbf,12.234948,51.839865,DE,Gare centrale
7755,Stralsund Hbf,stralsund-hbf,13.077318,54.308626,DE,Gare centrale
7756,Chemnitz Hbf,chemnitz-hbf,12.930299,50.839266,DE,Gare centrale
7757,Warnemünde,warnemunde,12.091273,54.176853,DE,
7758,Wittenberge,wittenberge,11.763023,53.002233,DE,
7759,Southampton,southampton,,,GB,
7760,Liverpool,liverpool,,,GB,
7761,Habrough,habrough,,,GB,
7762,Barnetby,barnetby,,,GB,
7763,Cupar,cupar,,,GB,
7764,Eaglescliffe,eaglescliffe,,,GB,
7765,Tonbridge,tonbridge,,,GB,
7766,Huntingdon,huntingdon,,,GB,
7767,Inverkeithing,inverkeithing,,,GB,
7768,Bognor regis,bognor-regis,,,GB,
7769,Forres,forres,,,GB,
7770,Leuchars,leuchars,,,GB,
7771,Llandudno,llandudno,,,GB,
7772,Middlesbrough,middlesbrough,,,GB,
7773,Montrose,montrose,,,GB,
7774,New pudsey,new-pudsey,,,GB,
7775,Newquay,newquay,,,GB,
7776,Northallerton,northallerton,,,GB,
7777,Paignton,paignton,,,GB,
7778,Penzance,penzance,,,GB,
7779,Retford,retford,,,GB,
7780,Selby,selby,,,GB,
7781,Scarborough,scarborough,,,GB,
7782,Stockton,stockton,,,GB,
7783,Stonehaven,stonehaven,,,GB,
7784,Sunderland,sunderland,,,GB,
7785,Thirsk,thirsk,,,GB,
7786,Wakefield westgate,wakefield-westgate,,,GB,
7787,Greenwich,greenwich,,,GB,
7788,Falkirk high,falkirk-high,,,GB,
7789,Gleneagles,gleneagles,,,GB,
7790,Motherwell,motherwell,,,GB,
7791,Perth,perth,,,GB,
7792,Stirling,stirling,,,GB,
7793,Portsmouth harbour,portsmouth-harbour,,,GB,
7794,Hull Paragon,hull-paragon,,,GB,
7795,Wareham,wareham,,,GB,
7796,Weymouth,weymouth,,,GB,
7797,Garve,garve,,,GB,
7798,Winchester,winchester,,,GB,
7799,Alfreton mansfield parkway,alfreton-mansfield-parkway,,,GB,
7800,Leicester,leicester,,,GB,
7801,Harwich international,harwich-international,,,GB,
7802,Bodmin parkway,bodmin-parkway,,,GB,
7803,Carmarthen,carmarthen,,,GB,
7804,Liskeard,liskeard,,,GB,
7805,Llanelli,llanelli,,,GB,
7806,Lostwithiel,lostwithiel,,,GB,
7807,Milford haven,milford-haven,,,GB,
7808,Neath,neath,,,GB,
7809,Newbury,newbury,,,GB,
7810,Par harbour,par-harbour,,,GB,
7811,Pembroke dock,pembroke-dock,,,GB,
7812,Port talbot,port-talbot,,,GB,
7813,Redruth,redruth,,,GB,
7814,St-Austell,st-austell,,,GB,
7815,St-Erth,st-erth,,,GB,
7816,Taunton,taunton,,,GB,
7817,Teignmouth,teignmouth,,,GB,
7818,Tenby,tenby,,,GB,
7819,Torquay,torquay,,,GB,
7820,Totnes,totnes,,,GB,
7821,Truro,truro,,,GB,
7822,Westbury wilts,westbury-wilts,,,GB,
7823,Weston super mare,weston-super-mare,,,GB,
7824,Worcester shrub hill,worcester-shrub-hill,,,GB,
7825,Alnmouth,alnmouth,,,GB,
7826,Mexborough,mexborough,,,GB,
7827,Pontefract baghill,pontefract-baghill,,,GB,
7828,Rotherham,rotherham,,,GB,
7829,Yarmouth,yarmouth,,,GB,
7830,Abergavenny,abergavenny,,,GB,
7831,Evesham,evesham,,,GB,
7832,Tiverton parkway,tiverton-parkway,,,GB,
7833,Kingham,kingham,,,GB,
7834,Leamington spa,leamington-spa,,,GB,
7835,Moreton in marsh,moreton-in-marsh,,,GB,
7836,Conisbrough,conisbrough,,,GB,
7837,Stroud,stroud,,,GB,
7838,Whitland,whitland,,,GB,
7839,Norwich,norwich,,,GB,
7840,London Liverpool Street,london-liverpool-street,,,GB,
7841,Bedford midland,bedford-midland,,,GB,
7842,Bradford on avon,bradford-on-avon,,,GB,
7843,Earlestown,earlestown,,,GB,
7844,Kettering,kettering,,,GB,
7845,Llandudno junction,llandudno-junction,,,GB,
7846,Long-Eaton,long-eaton,,,GB,
7847,Loughborough,loughborough,,,GB,
7848,Luton,luton,,,GB,
7849,Macclesfield,macclesfield,,,GB,
7850,Oxenholme,oxenholme,,,GB,
7851,Prestatyn,prestatyn,,,GB,
7852,Runcorn,runcorn,,,GB,
7853,Rhyl,rhyl,,,GB,
7854,Solihull,solihull,,,GB,
7855,Stalybridge,stalybridge,,,GB,
7856,Stoke on trent,stoke-on-trent,,,GB,
7857,Water orton,water-orton,,,GB,
7858,Watford junction,watford-junction,,,GB,
7859,Wigan north western,wigan-north-western,,,GB,
7860,Devils bridge,devils-bridge,,,GB,
7861,Annan,annan,,,GB,
7862,Ayr,ayr,,,GB,
7863,Blair atholl,blair-atholl,,,GB,
7864,Carrbridge,carrbridge,,,GB,
7865,Carstairs,carstairs,,,GB,
7866,Dalwhinnie,dalwhinnie,,,GB,
7867,Lincoln-St-Marks,lincoln-st-marks,,,GB,
7868,Haymarket,haymarket,,,GB,
7869,Kingussie,kingussie,,,GB,
7870,Kirkconnel,kirkconnel,,,GB,
7871,Bromley south,bromley-south,,,GB,
7872,Linlithgow,linlithgow,,,GB,
7873,Lockerbie,lockerbie,,,GB,
7874,Pitlochry,pitlochry,,,GB,
7875,Stranraer harbour,stranraer-harbour,,,GB,
7876,Castle cary,castle-cary,,,GB,
7877,Charlbury,charlbury,,,GB,
7878,Colwall,colwall,,,GB,
7879,Dawlish warren,dawlish-warren,,,GB,
7880,Great malvern,great-malvern,,,GB,
7881,Highbridge,highbridge,,,GB,
7882,Honeybourne,honeybourne,,,GB,
7883,Kemble,kemble,,,GB,
7884,Bingley,bingley,,,GB,
7885,Chorley,chorley,,,GB,
7886,Ledbury,ledbury,,,GB,
7887,Malvern link,malvern-link,,,GB,
7888,Church stretton,church-stretton,,,GB,
7889,Craven arms,craven-arms,,,GB,
7890,Hamworthy,hamworthy,,,GB,
7891,Pershore,pershore,,,GB,
7892,Pewsey,pewsey,,,GB,
7893,Keighley,keighley,,,GB,
7894,Stonehouse,stonehouse,,,GB,
7895,Leominster,leominster,,,GB,
7896,Yatton,yatton,,,GB,
7897,Yeovil,yeovil,,,GB,
7898,Brockenhurst,brockenhurst,,,GB,
7899,Newhaven town,newhaven-town,,,GB,
7900,Dorchester south,dorchester-south,,,GB,
7901,Clapham junction,clapham-junction,,,GB,
7902,East croydon,east-croydon,,,GB,
7903,Folkestone harbour,folkestone-harbour,,,GB,
7904,Cardiff bute road,cardiff-bute-road,,,GB,
7905,Haverfordwest,haverfordwest,,,GB,
7906,Severn tunnel junction,severn-tunnel-junction,,,GB,
7907,Abergele pensarn,abergele-pensarn,,,GB,
7908,Ludlow,ludlow,,,GB,
7909,Beeston,beeston,,,GB,
7910,Bletchley,bletchley,,,GB,
7911,Borth,borth,,,GB,
7912,Malton,malton,,,GB,
7913,Moreton dorset,moreton-dorset,,,GB,
7914,Caersws,caersws,,,GB,
7915,Carnforth,carnforth,,,GB,
7916,Deganwy,deganwy,,,GB,
7917,Ealing broadway,ealing-broadway,,,GB,
7918,Pinhoe,pinhoe,,,GB,
7919,Pontypool,pontypool,,,GB,
7920,Eccles,eccles,,,GB,
7921,Scunthorpe,scunthorpe,,,GB,
7922,Flint,flint,,,GB,
7923,Grange over sands,grange-over-sands,,,GB,
7924,Bridlington,bridlington,,,GB,
7925,Hartford,hartford,,,GB,
7926,Hinckley,hinckley,,,GB,
7927,Seamer,seamer,,,GB,
7928,Kirkham wesham,kirkham-wesham,,,GB,
7929,Shipley,shipley,,,GB,
7930,Ramsgate,ramsgate,,,GB,
7931,Market harborough,market-harborough,,,GB,
7932,Warrington central,warrington-central,,,GB,
7933,Machynlleth,machynlleth,,,GB,
7934,Melton mowbray,melton-mowbray,,,GB,
7935,Newton le willows,newton-le-willows,,,GB,
7936,Northampton,northampton,,,GB,
7937,Newtown,newtown,,,GB,
7938,New mills centre,new-mills-centre,,,GB,
7939,Oakham,oakham,,,GB,
7940,Patricroft,patricroft,,,GB,
7941,Penrith,penrith,,,GB,
7942,Poulton le fylde,poulton-le-fylde,,,GB,
7943,St-Albans City,st-albans-city,,,GB,
7944,Aviemore,aviemore,,,GB,
7945,Skipton,skipton,,,GB,
7946,St-Helens-Junction,st-helens-junction,,,GB,
7947,Shrewsbury,shrewsbury,,,GB,
7948,Templecombe,templecombe,,,GB,
7949,Wellingborough,wellingborough,,,GB,
7950,Wilmslow,wilmslow,,,GB,
7951,Wellington shropshire,wellington-shropshire,,,GB,
7952,Welshpool,welshpool,,,GB,
7953,Axminster,axminster,,,GB,
7954,Birchwood,birchwood,,,GB,
7955,Crewkerne,crewkerne,,,GB,
7956,Feniton,feniton,,,GB,
7957,Gillingham dorset,gillingham-dorset,,,GB,
7958,Honiton,honiton,,,GB,
7959,Aberdovey,aberdovey,,,GB,
7960,Barmouth,barmouth,,,GB,
7961,Criccieth,criccieth,,,GB,
7962,Princes risborough,princes-risborough,,,GB,
7963,Fairbourne,fairbourne,,,GB,
7964,Sherborne,sherborne,,,GB,
7965,Worcester foregate street,worcester-foregate-street,,,GB,
7966,Whimple,whimple,,,GB,
7967,Andover,andover,,,GB,
7968,Ashford kent,ashford-kent,0.875153,51.143434,GB,
7969,Harlech,harlech,,,GB,
7970,Tisbury,tisbury,,,GB,
7971,Minffordd,minffordd,,,GB,
7972,Eastleigh,eastleigh,,,GB,
7973,Fareham,fareham,,,GB,
7974,Penychain,penychain,,,GB,
7975,Porthmadog,porthmadog,,,GB,
7976,Tywyn,tywyn,,,GB,
7977,Whitby,whitby,,,GB,
7978,Portsmouth southsea,portsmouth-southsea,,,GB,
7979,Whitchurch salop,whitchurch-salop,,,GB,
7980,Pwllheli,pwllheli,,,GB,
7981,Redhill,redhill,,,GB,
7982,Audley end,audley-end,,,GB,
7983,Runcorn east,runcorn-east,,,GB,
7984,Bishops stortford,bishops-stortford,,,GB,
7985,Bury-St-Edmunds,bury-st-edmunds,,,GB,
7986,Dover eastern docks,dover-eastern-docks,,,GB,
7987,Stowmarket,stowmarket,,,GB,
7988,Chelmsford,chelmsford,,,GB,
7989,Colchester,colchester,,,GB,
7990,Arnside,arnside,,,GB,
7991,Dalton,dalton,,,GB,
7992,Downham market,downham-market,,,GB,
7993,Diss,diss,,,GB,
7994,Ely,ely,,,GB,
7995,Gainsborough lea road,gainsborough-lea-road,,,GB,
7996,Elgin,elgin,,,GB,
7997,Kings lynn,kings-lynn,,,GB,
7998,Christchurch,christchurch,,,GB,
7999,Littleport,littleport,,,GB,
8000,Southampton airport,southampton-airport,,,GB,
8001,Manningtree,manningtree,,,GB,
8002,Magdalen road,magdalen-road,,,GB,
8003,March,march,,,GB,
8004,Appleby,appleby,,,GB,
8005,Shotton,shotton,,,GB,
8006,Spalding,spalding,,,GB,
8007,Sleaford,sleaford,,,GB,
8008,Stamford,stamford,,,GB,
8009,Settle,settle,,,GB,
8010,Havant,havant,,,GB,
8011,Cwmbran,cwmbran,,,GB,
8012,Thetford,thetford,,,GB,
8013,Filey,filey,,,GB,
8014,Petersfield,petersfield,,,GB,
8015,Hove,hove,,,GB,
8016,Margate,margate,,,GB,
8017,Auchenleck,auchenleck,,,GB,
8018,Worthing,worthing,,,GB,
8019,Chichester,chichester,,,GB,
8020,Arrochar tarbet,arrochar-tarbet,,,GB,
8021,Ardlui,ardlui,,,GB,
8022,Godalming,godalming,,,GB,
8023,New milton,new-milton,,,GB,
8024,Fratton,fratton,,,GB,
8025,Windermere,windermere,,,GB,
8026,Liphook,liphook,,,GB,
8027,Liss,liss,,,GB,
8028,Bridge of orchy,bridge-of-orchy,,,GB,
8029,Warminster,warminster,,,GB,
8030,Connel ferry,connel-ferry,,,GB,
8031,Crianlarich,crianlarich,,,GB,
8032,Romsey,romsey,,,GB,
8033,Corrour,corrour,,,GB,
8034,Polmont,polmont,,,GB,
8035,Dover hoverport,dover-hoverport,,,GB,
8036,Dalmally,dalmally,,,GB,
8037,Dumbarton central,dumbarton-central,,,GB,
8038,Weymouth quay,weymouth-quay,,,GB,
8039,Haslemere,haslemere,,,GB,
8040,Cark cartmel,cark-cartmel,,,GB,
8041,Hunts cross,hunts-cross,,,GB,
8042,Langley mill,langley-mill,,,GB,
8043,Huntly,huntly,,,GB,
8044,Manchester oxford road,manchester-oxford-road,,,GB,
8045,Girvan,girvan,,,GB,
8046,Garelochead,garelochead,,,GB,
8047,Telford central,telford-central,,,GB,
8048,Helensburgh upper,helensburgh-upper,,,GB,
8049,Stansted,stansted,,,GB,
8050,Newport essex,newport-essex,,,GB,
8051,Elsenham,elsenham,,,GB,
8052,Tottenham hale,tottenham-hale,,,GB,
8053,Whittlesford,whittlesford,,,GB,
8054,Waterbeach,waterbeach,,,GB,
8055,Marks tey,marks-tey,,,GB,
8056,Maybole,maybole,,,GB,
8057,Saltash,saltash,,,GB,
8058,Barrhill,barrhill,,,GB,
8059,Newtonmore,newtonmore,,,GB,
8060,Oban,oban,,,GB,
8061,Prestwick,prestwick,,,GB,
8062,Insch,insch,,,GB,
8063,Silverdale,silverdale,,,GB,
8064,Rannoch,rannoch,,,GB,
8065,Roy bridge,roy-bridge,,,GB,
8066,Roose,roose,,,GB,
8067,Spean bridge,spean-bridge,,,GB,
8068,Trowbridge,trowbridge,,,GB,
8069,Troon,troon,,,GB,
8070,Taynuilt,taynuilt,,,GB,
8071,Tyndrum upper,tyndrum-upper,,,GB,
8072,Tulloch,tulloch,,,GB,
8073,Shenfield,shenfield,,,GB,
8074,Witham essex,witham-essex,,,GB,
8075,Mallaig,mallaig,,,GB,
8076,Glenfinnan,glenfinnan,,,GB,
8077,Dovey junction,dovey-junction,,,GB,
8078,Dingwall,dingwall,,,GB,
8079,Achnasheen,achnasheen,,,GB,
8080,Paisley,paisley,,,GB,
8081,Llanfairfechan,llanfairfechan,,,GB,
8082,Faversham,faversham,,,GB,
8083,Penmaenmawr,penmaenmawr,,,GB,
8084,Morpeth,morpeth,,,GB,
8085,Cosford,cosford,,,GB,
8086,Dewsbury,dewsbury,,,GB,
8087,Bridge of allan,bridge-of-allan,,,GB,
8088,Narborough,narborough,,,GB,
8089,Kents bank,kents-bank,,,GB,
8090,Nailsea backwell,nailsea-backwell,,,GB,
8091,Ulverston,ulverston,,,GB,
8092,Sandwell and dudley,sandwell-and-dudley,,,GB,
8093,Nairn,nairn,,,GB,
8094,Cumbernauld,cumbernauld,,,GB,
8095,Branksome,branksome,,,GB,
8096,Parkstone,parkstone,,,GB,
8097,Wool,wool,,,GB,
8098,Falkirk grahamston,falkirk-grahamston,,,GB,
8099,Romford,romford,,,GB,
8100,Shelford,shelford,,,GB,
8101,Great chesterford,great-chesterford,,,GB,
8102,Portlethen,portlethen,,,GB,
8103,Tyndrum lower,tyndrum-lower,,,GB,
8104,Loch awe,loch-awe,,,GB,
8105,Canterbury west,canterbury-west,,,GB,
8106,Maidenhead,maidenhead,,,GB,
8107,Skegness,skegness,,,GB,
8108,Johnstone,johnstone,,,GB,
8109,Kilwinning,kilwinning,,,GB,
8110,Menheniot,menheniot,,,GB,
8111,St-Germans,st-germans,,,GB,
8112,Inverurie,inverurie,,,GB,
8113,Hellifield,hellifield,,,GB,
8114,Hayes harlington,hayes-harlington,,,GB,
8115,Harrow wealdstone,harrow-wealdstone,,,GB,
8116,Heysham harbour,heysham-harbour,,,GB,
8117,Markinch,markinch,,,GB,
8118,Accrington,accrington,,,GB,
8119,Bamber bridge,bamber-bridge,,,GB,
8120,Blackburn,blackburn,,,GB,
8121,Brierfield,brierfield,,,GB,
8122,Burnley barracks,burnley-barracks,,,GB,
8123,Burnley central,burnley-central,,,GB,
8124,Church oswaldtwistle,church-oswaldtwistle,,,GB,
8125,Colne,colne,,,GB,
8126,Derker,derker,,,GB,
8127,Failsworth,failsworth,,,GB,
8128,Farnworth,farnworth,,,GB,
8129,Hindley,hindley,,,GB,
8130,Hollinwood,hollinwood,,,GB,
8131,Kearsley,kearsley,,,GB,
8132,Leyland,leyland,,,GB,
8133,Milnrow,milnrow,,,GB,
8134,Moses gate,moses-gate,,,GB,
8135,Nelson,nelson,,,GB,
8136,Oldham mumps,oldham-mumps,,,GB,
8137,Oldham werneth,oldham-werneth,,,GB,
8138,Rishton,rishton,,,GB,
8139,Shaw,shaw,,,GB,
8140,Westhoughton,westhoughton,,,GB,
8141,Canterbury east,canterbury-east,,,GB,
8142,Lewes,lewes,,,GB,
8143,Folkestone central,folkestone-central,,,GB,
8144,Aberdeen,aberdeen,,,GB,
8145,Gatwick—London—Airport,gatwick-london-airport,,,GB,
8146,Eastbourne,eastbourne,,,GB,
8147,Fisguard harbourg,fisguard-harbourg,,,GB,
8148,Rochester,rochester,,,GB,
8149,St-Ives-Cornwall,st-ives-cornwall,,,GB,
8150,Stratford upon avon,stratford-upon-avon,,,GB,
8151,Tunbridge wells central,tunbridge-wells-central,,,GB,
8152,Belfast,belfast,,,GB,
8153,Arbroath,arbroath,,,GB,
8154,Ashford,ashford,,,GB,
8155,Ashford International,ashford-international,0.8751672506332396,51.14335293766652,GB,
8156,Aberystwyth,aberystwyth,,,GB,
8157,London St-Pancras,london-st-pancras,-0.126747,51.531831,GB,
8158,Tilbury fntr,tilbury-fntr,,,GB,
8159,Larne,larne,,,GB,
8160,Snowdown,snowdown,,,GB,
8161,Littlehampton,littlehampton,,,GB,
8162,Maidstone east,maidstone-east,,,GB,
8163,Banbury,banbury,,,GB,
8164,Barnsley,barnsley,,,GB,
8165,Barrow in furness,barrow-in-furness,,,GB,
8166,Brough,brough,,,GB,
8167,Borough green,borough-green,,,GB,
8168,Bangor wales,bangor-wales,,,GB,
8169,Birmingham international,birmingham-international,,,GB,
8170,Birmingham new street,birmingham-new-street,,,GB,
8171,Bradford interchange,bradford-interchange,,,GB,
8172,Blackfriars—London,blackfriars-london,,,GB,
8173,Blackpool north,blackpool-north,,,GB,
8174,Blackpool south,blackpool-south,,,GB,
8175,Bolton,bolton,,,GB,
8176,Birmingham,birmingham,,,GB,
8177,Bournemouth,bournemouth,,,GB,
8178,Burton on trent,burton-on-trent,,,GB,
8179,Barnstaple,barnstaple,,,GB,
8180,Bristol parkway,bristol-parkway,,,GB,
8181,Bridgend,bridgend,,,GB,
8182,Bristol temple meads,bristol-temple-meads,,,GB,
8183,Bristol,bristol,,,GB,
8184,Brighton,brighton,,,GB,
8185,Bridgwater,bridgwater,,,GB,
8186,Basingstoke,basingstoke,,,GB,
8187,Bath spa,bath-spa,,,GB,
8188,Market rasen,market-rasen,,,GB,
8189,Berwick upon tweed,berwick-upon-tweed,,,GB,
8190,Carlisle,carlisle,,,GB,
8191,Cambridge,cambridge,,,GB,
8192,Colwyn bay,colwyn-bay,,,GB,
8193,Cardiff central,cardiff-central,,,GB,
8194,Chesterfield,chesterfield,,,GB,
8195,Poole,poole,,,GB,
8196,Congleton,congleton,,,GB,
8197,Chippenham,chippenham,,,GB,
8198,Cheltenham spa,cheltenham-spa,,,GB,
8199,Chinley,chinley,,,GB,
8200,Camborne,camborne,,,GB,
8201,Coatbridge central,coatbridge-central,,,GB,
8202,Coventry,coventry,0.207129,52.00452,GB,
8203,Crewe,crewe,,,GB,
8204,Cleethorpes,cleethorpes,,,GB,
8205,Clacton,clacton,,,GB,
8206,Chester,chester,,,GB,
8207,Cardiff,cardiff,,,GB,
8208,Darlington,darlington,,,GB,
8209,Dunbar,dunbar,,,GB,
8210,Derby,derby,,,GB,
8211,Deal,deal,,,GB,
8212,Durham,durham,,,GB,
8213,Didcot,didcot,,,GB,
8214,Gatwick airport,gatwick-airport,,,GB,
8215,Doncaster,doncaster,,,GB,
8216,Douvres,douvres,,,GB,
8217,Dover western docks,dover-western-docks,,,GB,
8218,Dover priory,dover-priory,,,GB,
8219,Dorridge,dorridge,,,GB,
8220,Dundee tay bridge,dundee-tay-bridge,,,GB,
8221,Dumfries,dumfries,,,GB,
8222,Dawlish,dawlish,,,GB,
8223,Fishguard harbour,fishguard-harbour,,,GB,
8224,Ebbsfleet International,ebbsfleet-international,0.320887,51.443009,GB,
8225,Edinburgh,edinburgh,,,GB,
8226,Exeter central,exeter-central,,,GB,
8227,Exeter-St-David,exeter-st-david,,,GB,
8228,Exeter,exeter,,,GB,
8229,Folkestone,folkestone,,,GB,
8230,Fort william,fort-william,,,GB,
8231,Gatwick,gatwick,,,GB,
8232,Gatwick express,gatwick-express,,,GB,
8233,Gloucester,gloucester,,,GB,
8234,Glasgow,glasgow,,,GB,
8235,Glasgow queen street,glasgow-queen-street,,,GB,
