name,howbig,latitude,longitude,postalCode,city,department,region
Pont de Rungis Aéroport d'Orly,b,48.748163, 2.372792,94150,Thiais,Val-de-Marne,Île-de-France
Châteaudun,b,48.073463, 1.338133,28200,Châteaudun,Eure-et-Loir,Centre
Voves,c,48.2750095, 1.6222874,28150,Voves,Eure-et-Loir,Centre
Sermaise,b,48.53536, 2.06865,91530,Sermaise,Essonne,Île-de-France
Athis-Mons,b,48.712557, 2.403749,91200,Athis-Mons,Essonne,Île-de-France
Chamarande,b,48.514244, 2.215854,91730,Chamarande,Essonne,Île-de-France
Étréchy,b,48.493727, 2.194323,91580,Étréchy,Essonne,Île-de-France
Salbris,b,47.42522, 2.04778,41300,Salbris,Loir-et-Cher,Centre
Cercottes,c,47.9861553, 1.8849813,45520,Cercottes,Loiret,Centre
Saujon,c,45.6665019, -0.9300187,17600,Saujon,Charente-Maritime,Poitou-Charentes
Cavignac,c,45.105163, -0.382243,33620,Cavignac,Gironde,Aquitaine
Clion sur Seugne,c,45.4783225, -0.502092,17240,Clion,Charente-Maritime,Poitou-Charentes
Beillant,c,45.7007999, -0.5265079,17800,Saint-Sever-de-Saintonge,Charente-Maritime,Poitou-Charentes
Saint-Savinien,c,45.8759277, -0.6778775,17350,Saint-Savinien,Charente-Maritime,Poitou-Charentes
Bords,c,45.8944625, -0.7985436,17430,Bords,Charente-Maritime,Poitou-Charentes
Saintes,b,45.74874, -0.6179,17100,Saintes,Charente-Maritime,Poitou-Charentes
Les Rosiers-sur-Loire,c,47.3625386, -0.2205371,49350,Rosiers-sur-Loire,Maine-et-Loire,Pays de la Loire
La Bohalle,c,47.4342356, -0.4000426,49800,Bohalle,Maine-et-Loire,Pays de la Loire
Sérifontaine,c,49.3572878, 1.7639818,60590,Sérifontaine,Oise,Picardie
Chaumont-en-Vexin,b,49.26139, 1.87274,60240,Chaumont-en-Vexin,Oise,Picardie
Pont Cardinet,b,48.88755, 2.31425,75017,Paris,Paris,Île-de-France
Le Stade,b,48.93093, 2.26056,92700,Colombes,Hauts-de-Seine,Île-de-France
Bois-Colombes,b,48.91348, 2.27256,92270,Bois-Colombes,Hauts-de-Seine,Île-de-France
Neuilly Porte Maillot,b,48.877983, 2.284516,75017,Paris,Paris,Île-de-France
Wambaix,c,50.1338767, 3.3114074,59400,Wambaix,Nord,Nord-Pas-de-Calais
Bouchain,c,50.2780892, 3.3319096,59111,Bouchain,Nord,Nord-Pas-de-Calais
Somain,b,50.3557, 3.27738,59490,Somain,Nord,Nord-Pas-de-Calais
Loison-sous-Lens,c,50.4401891, 2.8592403,62218,Loison-sous-Lens,Pas-de-Calais,Nord-Pas-de-Calais
Coron de Méricourt,c,50.4150048, 2.8854084,62680,Méricourt,Pas-de-Calais,Nord-Pas-de-Calais
Pont de Sallaumines,c,50.4157922, 2.8632044,62430,Sallaumines,Pas-de-Calais,Nord-Pas-de-Calais
Wallers,c,50.384611, 3.3937454,59135,Wallers,Nord,Nord-Pas-de-Calais
Bailleul-Sir-Berthoult,c,50.3351257, 2.8409809,62580,Bailleul-Sir-Berthoult,Pas-de-Calais,Nord-Pas-de-Calais
Marquillies,c,50.5477246, 2.8661707,59274,Marquillies,Nord,Nord-Pas-de-Calais
Saint-Pol-sur-Ternoise,b,50.37913, 2.33939,62130,Saint-Pol-sur-Ternoise,Pas-de-Calais,Nord-Pas-de-Calais
Tincques,c,50.35699, 2.4980285,62127,Tincques,Pas-de-Calais,Nord-Pas-de-Calais
Ham-en-Artois,c,50.5900401, 2.4657764,62190,Ham-en-Artois,Pas-de-Calais,Nord-Pas-de-Calais
Maroeuil,c,50.322603, 2.6983279,62161,Marœuil,Pas-de-Calais,Nord-Pas-de-Calais
Mazingarbe,c,50.4608957, 2.7005447,62670,Mazingarbe,Pas-de-Calais,Nord-Pas-de-Calais
Biache-Saint-Vaast,c,50.3162525, 2.9414975,62118,Biache-Saint-Vaast,Pas-de-Calais,Nord-Pas-de-Calais
Béthune,b,50.52144, 2.64055,62400,Béthune,Pas-de-Calais,Nord-Pas-de-Calais
La Poterie,c,48.0923448, -1.6307729,35500,Rennes,Ille-et-Vilaine,Bretagne
Futuroscope,a,46.669918, 0.377209,86360,Chasseneuil-du-Poitou,Vienne,Poitou-Charentes
Boulogne,b,50.7157, 1.60964,62200,Boulogne-sur-Mer,Pas-de-Calais,Nord-Pas-de-Calais
Calais Ville,b,50.952613, 1.848185,62100,Calais,Pas-de-Calais,Nord-Pas-de-Calais
Anvin,c,50.446845, 2.25494,62134,Anvin,Pas-de-Calais,Nord-Pas-de-Calais
Auchy-lès-Hesdin,c,50.3963631, 2.1022448,62770,Auchy-lès-Hesdin,Pas-de-Calais,Nord-Pas-de-Calais
Wimille - Wimereux,c,50.7638456, 1.6137455,62126,Wimereux,Pas-de-Calais,Nord-Pas-de-Calais
Boulogne Tintelleries,b,50.72729, 1.60904,62200,Boulogne-sur-Mer,Pas-de-Calais,Nord-Pas-de-Calais
Heilles - Mouchy,c,49.340531, 2.2725858,60250,Heilles,Oise,Picardie
Thézy-Glimont,c,49.8118528, 2.435931,80110,Thézy-Glimont,Somme,Picardie
Daours,c,49.899267, 2.4590533,80800,Daours,Somme,Picardie
Amiens,a,49.890746, 2.312592,80017,Amiens,Somme,Picardie
Feuquières - Broquiers,c,49.6545751, 1.8305169,60960,Feuquières,Oise,Picardie
Laboissière - Le Déluge,c,49.2885368, 2.1361486,60570,Laboissière-en-Thelle,Oise,Picardie
Villers-Saint-Sépulcre,c,49.3680779, 2.2204386,60134,Villers-Saint-Sépulcre,Oise,Picardie
Cramoisy,c,49.256625, 2.40489,60660,Cramoisy,Oise,Picardie
Nesle,c,49.7639147, 2.9089882,80190,Nesle,Somme,Picardie
Marcelcave,c,49.8532165, 2.5819031,80720,Marcelcave,Somme,Picardie
Villers-Bretonneux,b,49.86295, 2.52141,80380,Villers-Bretonneux,Somme,Picardie
Hargicourt - Pierrepont,c,49.7138593, 2.5317673,80500,Hargicourt,Somme,Picardie
Avrechy,c,49.4446439, 2.4179608,60130,Avrechy,Oise,Picardie
Saint-Just-en-Chaussée,b,49.50364, 2.42949,60130,Saint-Just-en-Chaussée,Oise,Picardie
La Faloise,c,49.696527, 2.3485813,80250,Faloise,Somme,Picardie
Boves,c,49.8462355, 2.3981165,80440,Boves,Somme,Picardie
Picquigny,c,49.9461557, 2.1432765,80310,Picquigny,Somme,Picardie
Ingersheim Cité Scolaire,c,48.0888721, 7.2976143,68040,Ingersheim,Haut-Rhin,Alsace
Belfort - Montbéliard TGV,a,47.585937, 6.897687,90400,Meroux,Territoire de Belfort,Franche-Comté
Vauxaillon,c,49.4741418, 3.4096166,2320,Vauxaillon,Aisne,Picardie
Voyenne,c,49.7260708, 3.7202555,2250,Voyenne,Aisne,Picardie
Anizy - Pinon,c,49.4960073, 3.4487637,2320,Pinon,Aisne,Picardie
Montescourt,c,49.7380842, 3.2519756,2440,Montescourt-Lizerolles,Aisne,Picardie
Bohain,b,49.9884143, 3.4431289,2110,Bohain-en-Vermandois,Aisne,Picardie
Busigny,c,50.0397236, 3.4461174,59137,Busigny,Nord,Nord-Pas-de-Calais
Clacy - Mons,c,49.5439229, 3.5766816,2000,Clacy-et-Thierret,Aisne,Picardie
Crépy - Couvron,c,49.6233401, 3.5167165,2870,Crépy,Aisne,Picardie
Dompierre,c,50.146144, 3.871144,59440,Dompierre-sur-Helpe,Nord,Nord-Pas-de-Calais
Avesnes,b,50.12674, 3.93295,59440,Avesnes-sur-Helpe,Nord,Nord-Pas-de-Calais
Landrecies,c,50.1283138, 3.681997,59550,Landrecies,Nord,Nord-Pas-de-Calais
Louvroil,c,50.2683469, 3.9535768,59720,Louvroil,Nord,Nord-Pas-de-Calais
Hirson,b,49.91455, 4.08432,2500,Hirson,Aisne,Picardie
Nieppe,c,50.6966975, 2.8289655,59850,Nieppe,Nord,Nord-Pas-de-Calais
Ascq,c,50.6218591, 3.1598992,59650,Villeneuve-d'Ascq,Nord,Nord-Pas-de-Calais
Fretin,c,50.5599254, 3.1495133,59273,Fretin,Nord,Nord-Pas-de-Calais
Landas,c,50.4687775, 3.290568,59310,Landas,Nord,Nord-Pas-de-Calais
Saint-André,c,50.6544842, 3.0475916,59350,Saint-André-lez-Lille,Nord,Nord-Pas-de-Calais
La Madeleine,c,50.6608037, 3.0725804,59110,Madeleine,Nord,Nord-Pas-de-Calais
Bailleul,b,50.72916, 2.73445,59270,Bailleul,Nord,Nord-Pas-de-Calais
Haussmann Saint-Lazare,b,48.87478, 2.32862,75009,Paris,Paris,Île-de-France
Renescure,c,50.732006, 2.3713644,59173,Renescure,Nord,Nord-Pas-de-Calais
Gravelines,c,50.978736, 2.1232852,59820,Gravelines,Nord,Nord-Pas-de-Calais
Cassel,c,50.7875916, 2.4599722,59970,Cassel,Nord,Nord-Pas-de-Calais
Bergues,b,50.96901, 2.42574,59380,Bergues,Nord,Nord-Pas-de-Calais
Noyon,b,49.57736, 3.00641,60400,Noyon,Oise,Picardie
Ourscamps,c,49.5341405, 2.9540017,60138,Pimprez,Oise,Picardie
Nointel - Mours,b,49.1327, 2.28066,95590,Nointel,Val-d'Oise,Île-de-France
Thourotte,c,49.4760722, 2.8830021,60150,Thourotte,Oise,Picardie
Méry-sur-Oise,b,49.05766, 2.19074,95540,Méry-sur-Oise,Val-d'Oise,Île-de-France
Taverny,b,49.02536, 2.22187,95150,Taverny,Val-d'Oise,Île-de-France
Saint-Leu-d'Esserent,c,49.2140819, 2.4177845,60340,Saint-Leu-d'Esserent,Oise,Picardie
Rieux - Angicourt,b,49.29866, 2.5214,60870,Rieux,Oise,Picardie
Longueil-Sainte-Marie,c,49.3425377, 2.7175537,60126,Longueil-Sainte-Marie,Oise,Picardie
Orry-la-Ville - Coye,b,49.13895, 2.49,60560,Orry-la-Ville,Oise,Picardie
Survilliers - Fosses,b,49.09961, 2.52527,95470,Fosses,Val-d'Oise,Île-de-France
Goussainville,b,49.0240732, 2.4632464,95190,Goussainville,Val-d'Oise,Île-de-France
Laigneville,b,49.29276, 2.44894,60290,Laigneville,Oise,Picardie
Saint-Gratien,b,48.96403, 2.28531,95210,Saint-Gratien,Val-d'Oise,Île-de-France
Franconville - Le Plessis-Bouchard,b,48.99358, 2.23514,95130,Franconville,Val-d'Oise,Île-de-France
Champ de Courses d'Enghien,b,48.97975, 2.29189,95230,Soisy-sous-Montmorency,Val-d'Oise,Île-de-France
Enghien-les-Bains,b,48.97309, 2.30699,95880,Enghien-les-Bains,Val-d'Oise,Île-de-France
Creil,b,49.263757, 2.4692439,60100,Creil,Oise,Picardie
Esches,c,49.2125205, 2.1708125,60110,Esches,Oise,Picardie
Thieux - Nantouillet,c,49.0084346, 2.6805271,77230,Thieux,Seine-et-Marne,Île-de-France
Compans,c,48.9915767, 2.6652718,77290,Compans,Seine-et-Marne,Île-de-France
Margival,c,49.4393862, 3.4027491,2880,Margival,Aisne,Picardie
Crouy,c,49.4037093, 3.3569138,2880,Crouy,Aisne,Picardie
Vierzy,c,49.2910309, 3.2773026,2210,Vierzy,Aisne,Picardie
Longpont,c,49.2726851, 3.2301676,2600,Longpont,Aisne,Picardie
Vaumoise,c,49.2339406,2.9885685,2600,Coyolles,Aisne,Picardie
Saint-Étienne-de-Montluc,c,47.2747167, -1.7857107,44360,Saint-Étienne-de-Montluc,Loire-Atlantique,Pays de la Loire
Couëron,c,47.2220412, -1.7235014,44220,Couëron,Loire-Atlantique,Pays de la Loire
Le Croisic,b,47.289836, -2.507442,44490,Croisic,Loire-Atlantique,Pays de la Loire
Clisson,b,47.086142, -1.286172,44190,Clisson,Loire-Atlantique,Pays de la Loire
Machecoul,c,46.9905038, -1.8227524,44270,Machecoul,Loire-Atlantique,Pays de la Loire
Les Moutiers-en-Retz,c,47.0618983, -2.0009628,44580,Moutiers-en-Retz,Loire-Atlantique,Pays de la Loire
Port-Saint-Père - Saint-Mars,c,47.1164915, -1.7393069,44710,Port-Saint-Père,Loire-Atlantique,Pays de la Loire
Oudon,c,47.3433655, -1.291992,44521,Oudon,Loire-Atlantique,Pays de la Loire
La Basse Indre - Saint-Herblain,c,47.2040872, -1.6603088,44610,Saint-Herblain,Loire-Atlantique,Pays de la Loire
Chantenay,c,47.1971227, -1.5943634,44000,Nantes,Loire-Atlantique,Pays de la Loire
Le Genest,c,48.0967372, -0.8858084,53940,Genest-Saint-Isle,Mayenne,Pays de la Loire
Corseul - Languenan,c,48.4960574, -2.1414331,22130,Languenan,Côtes-d'Armor,Bretagne
La Gouesnière - Cancale - Saint-méloir-des-Ondes,c,48.6144207, -1.9058105,35350,Gouesnière,Ille-et-Vilaine,Bretagne
Dol-de-Bretagne,b,48.54425, -1.750536,35120,Dol-de-Bretagne,Ille-et-Vilaine,Bretagne
Bonnemain,c,48.4764049, -1.7654125,35270,Bonnemain,Ille-et-Vilaine,Bretagne
Sévérac,c,47.5498647, -2.072707,44530,Sévérac,Loire-Atlantique,Pays de la Loire
Malansac,c,47.6756185, -2.2961796,56220,Malansac,Morbihan,Bretagne
Questembert,c,47.6831803, -2.4496002,56230,Questembert,Morbihan,Bretagne
Sainte-Anne,c,47.6785805, -2.96048,56400,Pluneret,Morbihan,Bretagne
Vannes,a,47.665169, -2.75245,56000,Vannes,Morbihan,Bretagne
Saint-Pierre-Quiberon,c,47.5210574, -3.138905,56510,Saint-Pierre-Quiberon,Morbihan,Bretagne
Quimperlé,b,47.869375, -3.552693,29300,Quimperlé,Finistère,Bretagne
Gestel,c,47.8029905, -3.4431341,56530,Gestel,Morbihan,Bretagne
Brandérion,c,47.7823179, -3.1940402,56700,Brandérion,Morbihan,Bretagne
Landévant,c,47.759578, -3.1251313,56690,Landévant,Morbihan,Bretagne
Lorient,a,47.755597, -3.366221,56100,Lorient,Morbihan,Bretagne
Morlaix,a,48.57797, -3.832514,29600,Morlaix,Finistère,Bretagne
Landivisiau,b,48.496002, -4.082181,29400,Landivisiau,Finistère,Bretagne
La Roche-Maurice,c,48.4740885, -4.2050964,29800,Roche-Maurice,Finistère,Bretagne
Châteaulin,c,48.2016033, -4.094308,29150,Châteaulin,Finistère,Bretagne
Pont-de-Buis,c,48.2544024, -4.0861227,29590,Pont-de-Buis-lès-Quimerch,Finistère,Bretagne
Plougonver,c,48.4584133, -3.3704584,22810,Plougonver,Côtes-d'Armor,Bretagne
Yffiniac,c,48.4702462, -2.6524629,22120,Yffiniac,Côtes-d'Armor,Bretagne
Plestan,c,48.4256462, -2.4424607,22640,Plestan,Côtes-d'Armor,Bretagne
Châteaubourg,b,48.106361, -1.405159,35220,Châteaubourg,Ille-et-Vilaine,Bretagne
Vitré,b,48.122671, -1.211754,35500,Vitré,Ille-et-Vilaine,Bretagne
Janzé,b,47.955364, -1.497538,35150,Janzé,Ille-et-Vilaine,Bretagne
Saint-Armel,c,48.014405, -1.5948867,35230,Saint-Armel,Ille-et-Vilaine,Bretagne
Fougeray - Langon,c,47.7297956, -1.8510921,35390,Langon,Ille-et-Vilaine,Bretagne
Pléchâtel,c,47.8719509, -1.7763615,35470,Pléchâtel,Ille-et-Vilaine,Bretagne
Guichen - Bourg-des-Comptes,b,47.9350963, -1.7601845,35580,Guichen,Ille-et-Vilaine,Bretagne
Breteil,c,48.1405713, -1.8972095,35160,Breteil,Ille-et-Vilaine,Bretagne
Montauban-de-Bretagne,b,48.190241, -2.052675,35360,Montauban-de-Bretagne,Ille-et-Vilaine,Bretagne
Betton,c,48.1814803, -1.6344745,35830,Betton,Ille-et-Vilaine,Bretagne
Coutances,b,49.042928, -1.441726,50200,Coutances,Manche,Basse-Normandie
Cherbourg,a,49.633505, -1.621515,50100,Cherbourg-Octeville,Manche,Basse-Normandie
L'Aigle,b,48.766229, 0.620014,61300,Aigle,Orne,Basse-Normandie
Nonant-le-Pin,c,48.7037802, 0.2194656,61240,Nonant-le-Pin,Orne,Basse-Normandie
Blonville-sur-Mer - Benerville,c,49.3313919, 0.0356856,14910,Blonville-sur-Mer,Calvados,Basse-Normandie
Serquigny,c,49.1074117, 0.7189895,27470,Serquigny,Eure,Haute-Normandie
Moult - Argences,c,49.1111851, -0.1864355,14370,Moult,Calvados,Basse-Normandie
Frénouville - Cagny,c,49.1411192, -0.2603256,14630,Frénouville,Calvados,Basse-Normandie
Bretteville - Norrey,c,49.2034112, -0.5127396,14740,Saint-Manvieu-Norrey,Calvados,Basse-Normandie
Caen,a,49.176354, -0.347613,14000,Caen,Calvados,Basse-Normandie
La Rochelle Porte Dauphine,c,46.16755, -1.1518412,17000,Rochelle,Charente-Maritime,Poitou-Charentes
Gaillon - Aubevoye,b,49.174626, 1.352461,27600,Aubevoye,Eure,Haute-Normandie
Brionne,c,49.1964187, 0.7115304,27800,Brionne,Eure,Haute-Normandie
Rolleville,c,49.5820461, 0.2157828,76133,Rolleville,Seine-Maritime,Haute-Normandie
Montivilliers,c,49.5429758, 0.189426,76290,Montivilliers,Seine-Maritime,Haute-Normandie
Virville - Manneville,c,49.5835958, 0.3541609,76110,Virville,Seine-Maritime,Haute-Normandie
Saint-Laurent - Gainneville,c,49.5285649, 0.2522963,76700,Saint-Laurent-de-Brèvedent,Seine-Maritime,Haute-Normandie
Sommery,c,49.6297244, 1.4353726,76440,Sommery,Seine-Maritime,Haute-Normandie
Saint-Martin-du-Vivier,c,49.4704151, 1.1615438,76160,Saint-Martin-du-Vivier,Seine-Maritime,Haute-Normandie
Motteville,c,49.6365717, 0.8497988,76970,Motteville,Seine-Maritime,Haute-Normandie
Pavilly,b,49.563897, 0.950644,76570,Pavilly,Seine-Maritime,Haute-Normandie
Sablé-sur-Sarthe,b,47.8415934, -0.3419359,72300,Sablé-sur-Sarthe,Sarthe,Pays de la Loire
La Suze,b,47.8919891, 0.0266367,72210,Suze-sur-Sarthe,Sarthe,Pays de la Loire
La Ferté-Bernard,b,48.1864887, 0.639711,72400,Ferté-Bernard,Sarthe,Pays de la Loire
Saint-Mars-la-Brière,c,48.0285239, 0.3656778,72470,Saint-Mars-la-Brière,Sarthe,Pays de la Loire
Le Mans,a,47.995034, 0.19014,72000,Mans,Sarthe,Pays de la Loire
Illiers-Combray,b,48.303937, 1.2448745,28120,Illiers-Combray,Eure-et-Loir,Centre
La Taye,c,48.4077566, 1.3734019,28110,Saint-Georges-sur-Eure,Eure-et-Loir,Centre
Nogent-le-Rotrou,b,48.3255926, 0.8103045,28400,Nogent-le-Rotrou,Eure-et-Loir,Centre
Saint-Aubin - Saint-Luperce,c,48.4476422, 1.3318387,28300,Saint-Aubin-des-Bois,Eure-et-Loir,Centre
Montfort-l'Amaury - Méré,b,48.80224, 1.8153507,78490,Méré,Yvelines,Île-de-France
Verneuil-sur-Avre,b,48.7424857, 0.9291925,27130,Verneuil-sur-Avre,Eure,Haute-Normandie
Massy - Palaiseau,b,48.7264211, 2.2575281,91300,Massy,Essonne,Île-de-France
Igny,b,48.7399008, 2.2313626,91430,Igny,Essonne,Île-de-France
Bièvres,b,48.7513289, 2.2157279,91570,Bièvres,Essonne,Île-de-France
Vauboyen,b,48.7590575, 2.192119,78350,Jouy-en-Josas,Yvelines,Île-de-France
Houdan,b,48.7958005, 1.6027371,78550,Houdan,Yvelines,Île-de-France
Tacoignières - Richebourg,b,48.8295827, 1.6689566,78910,Tacoignières,Yvelines,Île-de-France
Villepreux - Les Clayes,b,48.8239168, 1.9930652,78340,Clayes-sous-Bois,Yvelines,Île-de-France
Gazeran,b,48.6259183, 1.7718857,78125,Gazeran,Yvelines,Île-de-France
Chaville - Vélizy,b,48.7998005, 2.1845267,92370,Viroflay,Yvelines,Île-de-France
Versailles Château Rive Gauche,b,48.8003635, 2.1288274,78000,Versailles,Yvelines,Île-de-France
Paris Montparnasse,a,48.841172, 2.320514,75015,Paris,Paris,Île-de-France
Sartrouville,b,48.9379523, 2.1575173,78500,Sartrouville,Yvelines,Île-de-France
Houilles - Carrières-sur-Seine,b,48.9199636, 2.1850828,78800,Houilles,Yvelines,Île-de-France
Montreuil,b,48.8067323, 2.1511693,78000,Versailles,Yvelines,Île-de-France
Cergy Saint-Christophe,b,49.0496151, 2.0343975,95800,Cergy,Val-d'Oise,Île-de-France
Louveciennes,b,48.8610361, 2.1230176,78430,Louveciennes,Yvelines,Île-de-France
Bougival,b,48.8542135, 2.1323749,78170,Celle-Saint-Cloud,Yvelines,Île-de-France
La Celle-Saint-Cloud,b,48.84259, 2.13797,78170,Celle-Saint-Cloud,Yvelines,Île-de-France
Puteaux,b,48.88351, 2.2335,92800,Puteaux,Hauts-de-Seine,Île-de-France
Suresnes Mont Valérien,b,48.87155, 2.22131,92150,Suresnes,Hauts-de-Seine,Île-de-France
Courbevoie,b,48.89831, 2.24804,92400,Courbevoie,Hauts-de-Seine,Île-de-France
Cergy Préfecture,b,49.03639, 2.07982,95800,Cergy,Val-d'Oise,Île-de-France
Chanteloup-les-Vignes,b,48.97095, 2.02771,78570,Chanteloup-les-Vignes,Yvelines,Île-de-France
Conflans Fin d'Oise,b,48.98931, 2.07465,78700,Conflans-Sainte-Honorine,Yvelines,Île-de-France
Fouday,c,48.4248874, 7.1874246,67130,Fouday,Bas-Rhin,Alsace
Wisches,b,48.5076495, 7.2700936,67130,Wisches,Bas-Rhin,Alsace
Urmatt,b,48.5257763, 7.3385385,67280,Urmatt,Bas-Rhin,Alsace
Molsheim,b,48.53705, 7.50044,67120,Molsheim,Bas-Rhin,Alsace
Duttlenheim,b,48.5453531, 7.5661529,67120,Duttlenheim,Bas-Rhin,Alsace
Entzheim Aéroport,b,0,0,67960,Entzheim,Bas-Rhin,Alsace
Lingolsheim,c,48.5594092, 7.6781143,67380,Lingolsheim,Bas-Rhin,Alsace
Dorlisheim,c,48.5249915, 7.4930546,67120,Dorlisheim,Bas-Rhin,Alsace
Rosheim,b,48.50525, 7.49093,67560,Rosheim,Bas-Rhin,Alsace
Goxwiller,c,48.4327551, 7.4787296,67210,Goxwiller,Bas-Rhin,Alsace
Gertwiller,c,48.4133621, 7.4663166,67140,Gertwiller,Bas-Rhin,Alsace
Epfig,c,48.3637643, 7.4504053,67680,Epfig,Bas-Rhin,Alsace
Benfeld,b,48.3735367, 7.584125,67230,Benfeld,Bas-Rhin,Alsace
Weyersheim,b,48.7177903, 7.7971027,67720,Weyersheim,Bas-Rhin,Alsace
Riedseltz,c,48.991063, 7.962988,67120,Riedseltz,Bas-Rhin,Alsace
Walbourg,c,48.8862164, 7.8092705,67360,Walbourg,Bas-Rhin,Alsace
Lauterbourg,c,48.9676973, 8.1826817,67630,Lauterbourg,Bas-Rhin,Alsace
Seltz,c,48.8965635, 8.0986724,67470,Seltz,Bas-Rhin,Alsace
Drusenheim,c,48.7659128, 7.9478463,67410,Drusenheim,Bas-Rhin,Alsace
Wilwisheim,c,48.745831, 7.5077599,67270,Wilwisheim,Bas-Rhin,Alsace
Mommenheim,b,48.7561587, 7.6422273,67670,Mommenheim,Bas-Rhin,Alsace
Sarralbe,c,49.0009161, 7.0367713,57430,Sarralbe,Moselle,Lorraine
Zetting,c,49.0783736, 7.13454,57115,Zetting,Moselle,Lorraine
Herny,c,49.0036084, 6.4769285,57580,Herny,Moselle,Lorraine
Béning,b,49.1379541, 6.8282982,57800,Béning-lès-Saint-Avold,Moselle,Lorraine
Hatrize,c,49.1934741, 5.9071141,54800,Hatrize,Meurthe-et-Moselle,Lorraine
Onville,c,49.01367, 5.97909,54890,Onville,Meurthe-et-Moselle,Lorraine
Peltre,c,49.073877, 6.2220476,57245,Peltre,Moselle,Lorraine
Metz Ville,a,49.109545, 6.176593,57000,Metz,Moselle,Lorraine
Rombas - Clouange,c,49.2560553, 6.0990538,57120,Rombas,Moselle,Lorraine
Basse-Ham,c,49.3805708, 6.2348709,57110,Basse-Ham,Moselle,Lorraine
Anzeling,c,49.2620718, 6.4602649,57320,Anzeling,Moselle,Lorraine
Ébersviller,c,49.2747715, 6.4111622,57320,Ébersviller,Moselle,Lorraine
Hombourg-Budange,c,49.2823957, 6.3507488,57920,Hombourg-Budange,Moselle,Lorraine
Distroff,c,49.3352322, 6.2603013,57134,Distroff,Moselle,Lorraine
Maizières-lès-Metz,b,49.2155349, 6.1588762,57210,Maizières-lès-Metz,Moselle,Lorraine
Montreux-Vieux,c,47.6178576, 7.0253947,68210,Montreux-Vieux,Haut-Rhin,Alsace
Petit-Croix,c,47.6101045, 6.9947414,90130,Petit-Croix,Territoire de Belfort,Franche-Comté
Belfort,a,47.633284, 6.853956,90000,Belfort,Territoire de Belfort,Franche-Comté
Thann Saint-Jacques,b,47.8133155, 7.0938473,68800,Thann,Haut-Rhin,Alsace
Oderen,c,47.9118756, 6.9734829,68830,Oderen,Haut-Rhin,Alsace
Moosch,c,47.8607454, 7.0507631,68690,Moosch,Haut-Rhin,Alsace
Bitschwiller,c,47.8273719, 7.078514,68620,Bitschwiller-lès-Thann,Haut-Rhin,Alsace
Vieux-Thann,b,47.8058505, 7.1194904,68800,Vieux-Thann,Haut-Rhin,Alsace
Ranspach,c,47.8815954, 7.0123184,68470,Ranspach,Haut-Rhin,Alsace
Wihr-au-Val - Soultzbach,c,48.0460522, 7.2095351,68230,Wihr-au-Val,Haut-Rhin,Alsace
Turckheim,c,48.0856288, 7.279466,68230,Turckheim,Haut-Rhin,Alsace
Dannemarie,c,47.6275771, 7.124907,68210,Dannemarie,Haut-Rhin,Alsace
Zillisheim,c,47.6943143, 7.2945376,68720,Zillisheim,Haut-Rhin,Alsace
Bartenheim,c,47.6349313, 7.4872561,68870,Bartenheim,Haut-Rhin,Alsace
Sierentz,b,47.656047, 7.459142,68510,Sierentz,Haut-Rhin,Alsace
Colmar Saint-Joseph,c,48.0816399, 7.3453397,68000,Colmar,Haut-Rhin,Alsace
Saint-Louis la Chaussée,c,47.6094781, 7.5312095,68300,Saint-Louis,Haut-Rhin,Alsace
Lérouville,c,48.7972181, 5.5387053,55200,Lérouville,Meuse,Lorraine
Fronville,c,48.4001829, 5.1564405,52300,Fronville,Haute-Marne,Champagne-Ardenne
Revigny,c,48.8240449, 4.9855736,55800,Revigny-sur-Ornain,Meuse,Lorraine
Bouy,c,49.09131, 4.35292,51400,Bouy,Marne,Champagne-Ardenne
Fépin,c,50.0234644, 4.7266156,8170,Fépin,Ardennes,Champagne-Ardenne
Anchamps,c,49.9307448, 4.6702434,8500,Anchamps,Ardennes,Champagne-Ardenne
Laifour,c,49.911256, 4.6923484,8800,Laifour,Ardennes,Champagne-Ardenne
Coucy-lès-Eppes,c,49.556282, 3.7748209,2840,Coucy-lès-Eppes,Aisne,Picardie
Courcy - Brimont,c,49.3296003, 4.0134623,51220,Courcy,Marne,Champagne-Ardenne
Rilly-la-Montagne,c,49.1664524, 4.0408608,51500,Rilly-la-Montagne,Marne,Champagne-Ardenne
Germaine,c,49.1277634, 4.0228976,51160,Germaine,Marne,Champagne-Ardenne
Bazancourt,b,49.361202, 4.173887,51110,Bazancourt,Marne,Champagne-Ardenne
Reims Maison Blanche,c,49.2336853, 4.0224927,51300,Reims,Marne,Champagne-Ardenne
Ker Lann,c,48.0429857, -1.7398306,35170,Montauban-de-Bretagne,Ille-et-Vilaine,Bretagne
Lesseux - Frapelle,c,48.2898717, 7.0767025,88490,Lusse,Vosges,Lorraine
Rozières-sur-Mouzon,c,48.1208921, 5.7054886,88320,Rozières-sur-Mouzon,Vosges,Lorraine
Vittel,c,48.2024882, 5.9418718,88800,Vittel,Vosges,Lorraine
Mirecourt,b,48.299243, 6.129651,88500,Mirecourt,Vosges,Lorraine
Corcieux Vanémont,c,48.1982842, 6.8772915,88430,Houssière,Vosges,Lorraine
Biffontaine,c,48.2059398, 6.8071811,88430,Biffontaine,Vosges,Lorraine
Froncles,c,48.2964154, 5.1419387,52320,Froncles,Haute-Marne,Champagne-Ardenne
